mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__class_weight,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0468337535858154,0.13509810851393034,0.17615737915039062,0.08844138792214955,200,6,3,0.5,8,gini,,True,"{'model__n_estimators': 200, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 0.5, 'model__max_depth': 8, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9604281563185673,0.9801754385964913,0.9801615760519871,0.9735883294787404,0.9731459408171738,0.973499888252592,0.00721033054891475,21,0.9966996340188219,0.9933821594961317,0.9950268066165524,0.9933641038274167,0.9900630650551687,0.9937071538028184,0.0021999594895232605
2.8089203357696535,0.11585871716929785,0.5916501045227051,0.06141548303809003,700,8,1,log2,6,gini,,True,"{'model__n_estimators': 700, 'model__min_samples_split': 8, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 6, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9736111111111111,0.9934199134199134,0.9867485026389136,0.9801706944821581,0.9462719298245614,0.9760444302953315,0.016283939702805686,17,0.9983497630847993,0.9916819110222104,0.9950201505720293,0.9916978552329272,0.9966874341874342,0.9946874228198801,0.002664361273038459
2.4522119045257567,0.3611700824676422,0.3892216682434082,0.20015302151491163,500,4,3,0.8,10,gini,,True,"{'model__n_estimators': 500, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9538549050084738,0.9669240361345625,0.9801615760519871,0.9603295096716149,0.9663928863928865,0.9655325826519048,0.008719218276920336,28,0.988381437191809,0.9933821594961317,0.9933645395957426,0.9933699608574008,0.9900630650551687,0.9917122324392504,0.0021014656249455886
1.523511791229248,0.28608135475228524,0.42806663513183596,0.20129062475418974,300,6,3,,6,entropy,,True,"{'model__n_estimators': 300, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': None, 'model__max_depth': 6, 'model__criterion': 'entropy', 'model__class_weight': None, 'model__bootstrap': True}",0.9604281563185673,0.9669240361345625,0.9735883294787404,0.9603295096716149,0.9662100456621004,0.9654960154531171,0.0049073538020650625,29,0.9933649668186084,0.9933821594961317,0.9933712682484125,0.9917130785001927,0.9900630650551687,0.9923789076237028,0.0013243913235001926
3.7877336978912353,0.16796077925973144,0.485411262512207,0.10350090641743828,700,8,3,,12,gini,balanced,False,"{'model__n_estimators': 700, 'model__min_samples_split': 8, 'model__min_samples_leaf': 3, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'gini', 'model__class_weight': 'balanced', 'model__bootstrap': False}",0.9538549050084738,0.9535883320093846,0.9669050394050394,0.9603295096716149,0.9595805133833303,0.9588516598955685,0.004903924320988922,34,0.9867642348562523,0.98179688557091,0.988392924063761,0.9850659643962473,0.9834369889745018,0.9850913995723346,0.0023362356788044656
3.1221785068511965,0.34807561397664816,0.5089134693145752,0.25339447131736165,500,6,3,0.5,20,gini,balanced,False,"{'model__n_estimators': 500, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'gini', 'model__class_weight': 'balanced', 'model__bootstrap': False}",0.9604281563185673,0.986842105263158,0.9735883294787404,0.9669050394050395,0.9598059598059598,0.9695139180542929,0.010004685581040793,25,0.9983497630847993,0.9966827052252322,0.9950268066165524,0.996682417592839,0.9933746501201393,0.9960232685279123,0.0016905636327317526
2.7414844036102295,0.3469289372424094,0.44414052963256834,0.1264517163110298,500,8,3,sqrt,,gini,balanced_subsample,True,"{'model__n_estimators': 500, 'model__min_samples_split': 8, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9735609457301845,0.9934199134199134,1.0,0.9735883294787404,0.9731459408171738,0.9827430258892026,0.011593292777276889,2,0.9983497630847993,0.9950325042605557,0.9950201505720293,0.9950201505720293,0.9966874341874342,0.9960220005353696,0.0013302473460065959
3.5095043659210203,0.3362740982803411,0.33515429496765137,0.023515499462053932,700,8,1,0.5,10,gini,balanced_subsample,True,"{'model__n_estimators': 700, 'model__min_samples_split': 8, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9604281563185673,0.986842105263158,0.9801615760519871,0.9669050394050395,0.9731459408171738,0.973496563571185,0.009347515923390757,23,0.9950151677832849,0.9966827052252322,0.9983382101253244,0.9983382101253244,0.9950317868951302,0.9966812160308592,0.0014824030702155397
2.324237585067749,0.30092245168144205,0.37982826232910155,0.08488087027868874,500,8,3,0.8,10,gini,,False,"{'model__n_estimators': 500, 'model__min_samples_split': 8, 'model__min_samples_leaf': 3, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': False}",0.9604281563185673,0.966842105263158,0.9735883294787404,0.9669050394050394,0.9595805133833303,0.965468828769767,0.005098147073783194,30,0.9900640256102441,0.9933823751922288,0.9917154031077805,0.9950263708482265,0.9850924175576302,0.9910561184632221,0.0034105426938456727
1.3335257530212403,0.09267657664282788,0.2851165771484375,0.04214098742037145,300,10,1,log2,10,entropy,,True,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__criterion': 'entropy', 'model__class_weight': None, 'model__bootstrap': True}",0.9802323565111843,0.9934199134199134,0.9933285892190001,0.9735064011379801,0.9462719298245614,0.977351838022528,0.01733484981740885,16,1.0,0.9966826333265331,0.9983382101253244,0.9966759431045146,0.9966874341874342,0.9976768441487612,0.0013269248806984588
